review,idx,Location_true,Noisy_true,Scenic Spot_true,Transportation_true,Room Size_true,Smell_true,Recreation Facilities_true,Amenities_true,Bathroom_true,In-room Facilities_true,Renovation_true,View_true,Cleanliness_true
ninon wonder host thought suit fantast second stay month definit go back lucki enough find avail,642789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
like much came back come la pretti often work excit see airbnb avail book second time great locat downtown la giant space compar cramp hotel room gorgeou view near top build gladli keep come back work trip,174602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
experi absolut perfect romi marshal beauti set guest hous everyth could possibl imagin amen wise nicest host made commun easi mention locat spot also central mani popular la hot spot,937174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
daryl one accommod airbnb host encount arriv earlier allow check time lucki us previou peopl check daryl work quickli get place readi us also offer us snack coffe wait instruct check super easi follow self check plu room nice cozi lot note everywher answer question might well menu restaur area tri even tv cabl area pretti close everyt want super close usc get littl loud night close freeway stop us get good night rest would definit stay daryl,116216,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
donna place comfort beauti place come kitchen utensil thing would need pot cook would best pictur also look exactli like place neighborhood realli nice quiet certainli come back area,886036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
excel highli recommend angela place wonder person felt like home room good hous well locat,664264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
great locat great apart everyth pictur everyth clean,146089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
thank pleasant comfort stay hous conveni locat citi proper far mall eat place glendal proper nice special christma decor,818877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
thank andrew warm welcom issu resolv quickli effici great hous quiet locat la realli enjoy stay hous,482386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
liter could perfect place us stay daughter stay could attend usc open day danc school soon got warmli welcom kelli boyfriend felt like famili met yet expect kelli boyfriend grad student cinemat art sit daughter speak opportun usc could expect educ learn much one night whole next day campu ye hous clean well decor comfort realli love cooshi bath mat f rave shower gel kind host alway rememb resid incred posit open feel although usc area close locat freeway gener central la locat make fantast launch spot see mani area sight la hope get stay,950739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0
first time airbnb last realli secur place good locat hollywood,717793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apart love problem may sleep bed chesterfield uncomfort worn bad back also even though owner manag nice enough replac coffe maker day report found broken new one bare made cup felt advertis sleep realli applianc utensil room bunk bed definit tini even though regular twin mattress adult cannot sit either ceil low best kid area beat owner tri meet need would recommend sleep adult two six kid littl kid would best pull couch,265293,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
perfect spot explor la andrea place super clean realli enjoy stay bed super confort way come back sure thank andrea,804990,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
wir hatten einen wunderbaren aufenthalt denni hau da hau war sauber die zimmer gro und man hatt all man braucht die gegend war ruhig und ein supermarkt war direkt um die eck denni war einfach klass sehr hilfsbereit egal zu welcher uhrzeit auch dank denni hatten wir einen tollen urlaub ich wurd jedem der nach la fliegt einen aufenthalt bei denni empfehlen denni awesom thank much everyth hope see,665827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sharon great host left us clean room friendli safe neighborhood,819348,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
best place stay room clean spaciou happi recommend friend,296984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
wonder stay place great locat safe neighborhood gorgeous furnish perfect place husband definit look stay ac comfort bathroom great fridg full bottl water bed slightli uncomfort realli take away overal realli posit airbnb experi,758980,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
absout fabul beauti penthous hope stay area sophisc style,728522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
great place tuck away street everyth need certainli back dustin friendli hand help stay area mention easi find street park straight front almost alway,4109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
daughter live vinci joey hous three week rather long stay import us live comfort friendli atmospher look place stay read lot good comment vinci joey realiti exceed even best expect vinci joey profession respons host also remark peopl great famili compliant toler hardwork friendli daughter felt like part famili final becam friend celebr christma new year togeth enjoy convers commun hous comfort warm import cold winter day perfectli locat good transport quiet safe neighborhood room comfi cozi hous exactli show publish pictur definit would recommend vinci joe hous famili stay even long one next time would like stay vinci joey famili,133398,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0
apt comfi perfect locat weho nazila husband kind help us warm welcom,82026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
perfect stay,97734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
place easi find loop pass first time park spot inconveni place sit husi street direct place find key clear easi know place cozi everyth need work trip whole place wonder light couch live room comfort sit everyth hous clean easi find bathroom clean difficulti tri figur turn shower bedroom comfort bed easi us fall asleep realli nois deal neighbor upstair walk lot would like recommend place anyon visit hollywood need place night,500646,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0
place awesom issu fault neighbor neighbor upstair loud neighbor next us kept forget close car gate everyth great raphael repli quickli email provid water card sparkl wine basic cutleri towel locat great fairli close everywher want visit great experi,232245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
great commun rutilio apart nice locat quiet part town appreci park space front hous certainli stay next time la,775263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
first impress everyth first though walk wow novica wife great beauti place would live full time well kept write brand new everyth would home way better hotel worri pay park well worth money definit would stay,26276,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
first time use airbnb great experi tima place clean close everyth tima graciou thing even stock refriger beverag snack instruct simpl attent would definit recommend stay tima humbl abod,281241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
wonder experi home exactli describ close proxim venic beach boardwalk sever great restaur host extrem friendli accommod knowledg us first timer area place cozi great california vibe comfort home bed pillow comfort door open gave realli cool outsid insid feel artist everi detail plate cool retro modern refriger recommend matt rad beach cabin everyon wait come back,902489,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
jamal dillion knight shine armor aw scari airbnb check anoth locat lucki enough find dillion jamal list explain last minut request accommod even studio immacul incred charm perfectli nestl beauti landscap everyth studio perfect love note place throughout home best rest would definit stay given chanc highli recommend anyon visit la never want leav,90422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
finish night hous bachelor parti hous beauti easili accommod group pool tabl hous sound system ton room everyon spread never felt cramp book everyth ameer piec cake even nice enough send us gift packag snack drink first day also order us extra cot told guest count would definit stay,72069,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
love glamp felt safe issu jeff realli nice friendli help differ rent room stay famili conveni guest nice friendli use kitchenwar woman travel alon comfort stay highli recommend definit stay thank jeff,889554,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nice peopl nice place,821462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guy welcom everyth descript accur provid,581478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
absolut amaz locat close hollywood blvd luli kind room perfect reaaaali confort,769880,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hollywood five time best locat place stay access everyth cute littl bungalow suit two peopl coupl clean sunni treat left cute touch would stay thank,249681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
milica place perfect want explor area around hollywood use public transport go downtown close less block restaur shop tourist site build seem secur bit sketchi hollywood great secur park apart spaciou basic amen surprisingli quiet given area balconi look courtyard pool hot tub bed adequ washer dryer definit plu apart clean well laid carpet multipl stain hova excel host friendli help would stay,940172,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
apart great far best air bnb ever stay love sun fill apart nice decor love bed big comfort clean everyth need erika great host quick respond check check process quick easi neighbour also friendli help definit stay erika place next time la realli enjoy area lot great place eat good coffe near silverlak ramen amaz definit recommend,250232,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
dee mike kind us appreci hospit thought suit nice comfort bed wonder pillow modern special bathroom shower refriger coffe setup wine access washer dryer enjoy spend time chat dee mike special peopl neighborhood quit nice nestl hill quiet charm locat ideal explor lo angel area,55183,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
prime locat beauti,274513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anna pia john love host place exactli like pictur super clean room spaciou bed comfi outsid hangout area peac love would highli recommend place stay back area look stay,443141,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
great experi fantast host privat uber ride sunset strip two minut walk laurel canyon market great local hang morn coffe highli suggest place host thank yasmin steve,548097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
first time l amaz first david let check earlier even though absent day cousin amaz also advic gave help room nice neighborhood insan would recommend,934703,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hous great nice bedroom super cosi mattres swim pool nice eventhough use weather great babi next door could hear cri sometim noth annoy commun russ reactiv eventhough believ littl confus email key system conveni allow everi indivu come go freeli would definit come back,200044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
no recibieron como si fuesemo viejo amigo compartieron con nosotro ma que palabra no brindaron atencion en su hogar siempr estuvo atenta para brindarno informacion de la ciudad restaurant centro comercial etc de manera oportuna amabl recomendado al,405081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great stay sarah place apart well clean well appoint great littl balconi hang term locat prime spot walk distanc metro realli easi use garag kept car secur highli recommend,855735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
thank stay apart cosi nice host friendli good valu money travel solo,197304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great airbnb experi overal mariano person profession end end confirm reserv request promptli accommod arriv departur time made meet n greet properti walkthrough seamless fact even made time answer question neighborhood hot spot main attract good restaur bar visit lastli properti exactli shown pictur true k town zen oasi,526710,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
beauti apart wish could take everywher stylish time extrem cozi,185754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
highli recommend stay place angel man awesom job host friendli kind accommod guest keep place clean great locat anyon look close action five star way could give star would room stay key balconi bathroom ask better experi thank,626443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
zee fantast super easi contact space clean perfect walkabl melros lot shop restaraunt bar realli perfect set would love stay,905439,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
justin ann ambassador human never felt welcom travel everi singl thing prepar orderli effici full love care felt like connect old friend comfort moment thought actual home liter thought everi singl need travel could travel welcom feel need fulfil addit kind care easi get along open welcom energi inclus stay one night never want leav hope everi time come back la stay justin ann gorgeou clean welcom home thank best air b n b experi,927061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
place paul beauti warm great locat exel stay get place clean necessari amen make experi la wonder strongli recommend famili travel want feel home even away,794810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nice stay ramey accommod us even though arriv late night everyth space describ area around hous seem safe us enjoy walk around breakfast option close walk distanc min walk train station also close use go santa monica bedroom bathroom clean tidi would recommend locat other,726050,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0
want stay heart hollywood near want stay nice clean larg appart book yana yana met us check help show us around appart also around build facil yana help easi contact instant repli appart ad hollywood experi return hollywood book yana,400796,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mom much appreci chanc tri new place stay visit famili enjoy stay cozi cottag particularli delight beauti tranquilti garden set yummi bakeri treat herbal tea left graciou host edwin much appreci,448796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
place realli love everyth need realli enjoy hang commun terrif cy touch prior trip provid extra inform detail recommend,376459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
place advertis right heart hollywood walk fame easi get around great restaur,824077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spaciou modern apart well appoint comfort alex attent host avail quickli address question,768068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tre joli appart ressent la gentilless de kaley meme san l avoir rencontr tre bien situ pour quelqu jour la,314097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brandon hous incred clean beauti incred well decor uniqu bed incred comfi sheet towel provid felt luxuri plenti space bedroom park easili found street great job make us feel welcom home brandon super laid back friendli easi talk well would definit recommend stay,494932,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0
